feature_set,classifier,trial_number,state,kappa,k_best,use_smote,mlp_hidden1,mlp_hidden2,mlp_alpha,mlp_lr
D,RandomForest,119,PRUNED,0.9311878454446187,False,128,29,2,2,log2
D,RandomForest,120,PRUNED,0.9312085032772617,True,63,26,4,1,0.5
D,RandomForest,121,PRUNED,0.9112206187179788,False,90,17,20,9,0.5
D,RandomForest,122,PRUNED,0.9223040007357897,True,129,16,14,4,0.5
D,RandomForest,123,PRUNED,0.9356017272463333,False,52,22,2,2,0.3
D,RandomForest,124,COMPLETE,0.9369347464145491,False,80,23,5,1,0.3
D,RandomForest,125,PRUNED,0.9289997976187241,True,88,30,2,1,0.3
D,RandomForest,126,PRUNED,0.9112501123762644,True,128,7,3,9,0.5
D,RandomForest,127,PRUNED,0.9345297964955819,False,85,24,2,1,0.3
D,RandomForest,128,PRUNED,0.9001032458903158,False,89,15,13,10,0.7
D,RandomForest,129,PRUNED,0.9356489484954695,False,56,21,3,3,log2
D,RandomForest,130,PRUNED,0.9334154566800774,True,69,13,2,2,0.3
D,RandomForest,131,PRUNED,0.9334266393127963,False,104,24,2,1,0.3
D,RandomForest,132,PRUNED,0.9045451893495999,False,83,17,18,5,0.7
D,RandomForest,133,PRUNED,0.9245374508544668,False,59,25,6,1,0.7
D,RandomForest,134,PRUNED,0.9089235328718094,True,104,27,19,3,log2
D,RandomForest,135,COMPLETE,0.9423064828679623,False,74,28,2,1,0.3
D,RandomForest,136,PRUNED,0.9156625018275444,False,282,29,17,5,0.5
D,RandomForest,137,PRUNED,0.9333681799348837,True,121,23,3,1,log2
D,RandomForest,138,COMPLETE,0.9405225363891978,False,54,24,2,1,0.3
D,RandomForest,139,PRUNED,0.935625353568841,False,60,30,2,2,0.3
D,RandomForest,140,PRUNED,0.9334375916332714,False,56,19,3,4,0.3
D,RandomForest,141,PRUNED,0.9179181021850231,True,497,17,17,1,0.7
D,RandomForest,142,COMPLETE,0.9440548635679458,False,68,25,3,1,0.3
D,RandomForest,143,COMPLETE,0.9431822268150393,False,72,23,3,1,0.3
D,RandomForest,144,PRUNED,0.9200719860722599,False,114,19,11,7,sqrt
D,RandomForest,145,PRUNED,0.908956101664673,False,267,26,5,10,sqrt
D,RandomForest,146,PRUNED,0.926741494626905,False,82,22,2,1,log2
D,RandomForest,147,PRUNED,0.9334047977718506,False,83,21,5,1,0.3
D,RandomForest,148,COMPLETE,0.9413965561497835,False,73,21,2,1,0.3
D,RandomForest,149,PRUNED,0.9134555734443012,False,293,16,16,4,0.7
E,MLP,0,COMPLETE,0.9787207219880582,False,121,41,6.026889128682509e-06,0.00029375384576328325
E,MLP,1,PRUNED,0.9557161349624809,False,84,56,1.2674255898937221e-06,0.0812324508558869
E,MLP,2,PRUNED,0.9667673810963026,True,26,13,3.320559103751961e-05,0.0037520558551242854
E,MLP,3,PRUNED,0.9778478583658539,True,86,11,2.8888383623653218e-05,0.001256277350380704
E,MLP,4,PRUNED,0.9711916380429793,False,27,32,0.0009163741808778788,0.000137832374550072
E,MLP,5,PRUNED,0.9645442306279791,True,19,111,0.0673224892077534,0.026619018884890575
E,MLP,6,PRUNED,0.9667762027903817,True,106,26,4.075596440072871e-06,0.0030586566669785274
E,MLP,7,PRUNED,0.973410379126202,False,32,49,3.618723330959624e-05,0.0036324869566766076
E,MLP,8,PRUNED,0.9313997088992019,True,236,68,0.04983043837494914,0.04835952776465952
E,MLP,9,PRUNED,0.9712048535100055,False,20,13,1.6832027985721922e-06,0.0009462175356461491
E,MLP,10,PRUNED,0.978955266769305,False,95,40,3.864191309269568e-06,0.00033513201942705933
E,MLP,11,PRUNED,0.9734030233205555,False,88,54,2.304377623406937e-06,0.00033217578999447466
E,MLP,12,COMPLETE,0.9760716605506499,True,144,85,2.6349292352665647e-05,0.0001525377221189074
E,MLP,13,PRUNED,0.971200455345414,True,227,126,2.611818463576868e-05,0.00016155964499002347
E,MLP,14,PRUNED,0.978961870367125,True,51,58,3.278962359781329e-05,0.00014959303306081884
E,MLP,15,PRUNED,0.9767440252485958,False,213,31,0.0009609550050537909,0.0004523926534797075
E,MLP,16,PRUNED,0.9734133118812576,True,138,41,1.2918200142563819e-06,0.0001429654817025594
E,MLP,17,PRUNED,0.9712048535100055,True,69,120,1.2283274893508866e-06,0.0018903265807505008
E,MLP,18,PRUNED,0.976742271848561,False,192,9,1.6550009997993316e-06,0.00011334711757054532
E,MLP,19,PRUNED,0.9800565492925086,True,150,74,0.0015528850364495133,0.00036809728235777633
E,MLP,20,PRUNED,0.973410379126202,False,144,75,8.389874325265058e-05,0.00011930220880472112
E,MLP,21,COMPLETE,0.9796141105776627,True,224,113,0.08198133659539515,0.00017732789794076034
E,MLP,22,COMPLETE,0.9831649603453394,True,133,125,0.06115033421278162,0.0008890468251635787
E,MLP,23,PRUNED,0.9789568874005176,True,76,108,0.048196161129694416,0.001090821138816785
E,MLP,24,PRUNED,0.9778526550530053,True,237,28,0.07555912478362156,0.0001759293494149273
E,MLP,25,COMPLETE,0.9760786931273457,False,194,81,0.07374420044536842,0.0006221039167220259
E,MLP,26,PRUNED,0.9756232410338233,True,109,125,0.024270284754669698,0.00014448230727678063
E,MLP,27,PRUNED,0.9712004616876052,True,222,124,0.015494299794426661,0.0004861001102634905
E,MLP,28,PRUNED,0.9645706927834247,True,160,101,0.01321901425929275,0.005393893184422478
E,MLP,29,PRUNED,0.9789568874005176,True,226,72,0.07525159879916776,0.0002669072414520362
E,MLP,30,PRUNED,0.9624120925580033,True,170,15,0.0005171506753469435,0.029875404933980918
E,MLP,31,PRUNED,0.9734206706156384,False,153,70,0.06885935162310103,0.0011077102462645452
E,MLP,32,COMPLETE,0.9804985045672575,False,169,71,0.045516360808209144,0.00015857882199796678
E,MLP,33,PRUNED,0.9789493863697541,False,85,76,0.0046074140308302045,0.00011156822994578091
E,MLP,34,PRUNED,0.9789568874005176,False,129,96,0.05415804706554847,0.00019097255068862589
E,MLP,35,COMPLETE,0.9787288715987005,False,84,31,0.000105989578140028,0.0029262364187672895
E,MLP,36,PRUNED,0.9734309543038538,False,43,15,0.002230087013491449,0.008912509985879506
E,MLP,37,PRUNED,0.9800576253267821,False,66,16,7.73653241139121e-06,0.004493265526640476
E,MLP,38,PRUNED,0.9690052178255748,False,69,33,4.88064789965388e-05,0.0020429071894457543
E,MLP,39,PRUNED,0.9745244781473971,False,100,33,0.0004226426164105383,0.02696345991131295
E,MLP,40,PRUNED,0.9512538325015154,False,20,113,0.00010202238775689713,0.08498572423769706
E,MLP,41,PRUNED,0.9712092799662846,False,210,59,1.1605688337687953e-05,0.0010980724883479693
E,MLP,42,COMPLETE,0.9796139869827684,False,250,61,0.06841637612113027,0.0001082213716322638
E,MLP,43,PRUNED,0.971200455345414,False,127,35,0.01622151794649152,0.00011310128325153808
E,MLP,44,PRUNED,0.9734133206664922,False,248,77,0.05825726750822398,0.00010963903494248388
E,MLP,45,COMPLETE,0.9796111166578918,True,21,13,0.006219477445318806,0.001502407043995021
E,MLP,46,PRUNED,0.9712239472278095,True,24,10,0.04290234278519278,0.001329897465779074
E,MLP,47,PRUNED,0.9734206706156384,True,56,12,0.003200886538908142,0.0026652542154729183
E,MLP,48,PRUNED,0.9778511959745119,True,18,16,0.00017486860565021854,0.002624867393908114
E,MLP,49,PRUNED,0.9689890710382514,True,21,9,0.0018537834761862585,0.023754422820174273
E,MLP,50,PRUNED,0.9756305943964264,False,19,15,0.004065583120674681,0.0005681219144635755
E,MLP,51,PRUNED,0.9689920072135665,True,24,22,0.0019430944467601827,0.00038205616315798065
E,MLP,52,PRUNED,0.973410379126202,False,66,32,0.0012769186079963945,0.003161310261662681
E,MLP,53,COMPLETE,0.9804980230309284,True,243,118,0.05938160475335003,0.00010667712531049472
E,MLP,54,PRUNED,0.9745470146147929,True,170,108,0.09728259488581374,0.0010264210828235625
E,MLP,55,PRUNED,0.978955418819886,True,159,84,0.07204065793462146,0.00015931674005840654
E,MLP,56,PRUNED,0.9789568874005176,False,235,43,0.05608202623676339,0.00012794385723354288
E,MLP,57,COMPLETE,0.9769429519813828,True,202,110,0.02347509314120059,0.00014830070018037025
E,MLP,58,PRUNED,0.9712048535100055,True,16,16,0.016360963091466344,0.0006072162976617992
E,MLP,59,PRUNED,0.9645736265254066,True,27,19,0.004860164154383857,0.003442597280941404
E,MLP,60,PRUNED,0.9756276494378207,False,232,81,0.0025799043536894393,0.00014968357004200376
E,MLP,61,PRUNED,0.9578850497236604,False,57,128,0.06945723820710058,0.0022210936269845033
E,MLP,62,PRUNED,0.9734133206664922,False,22,44,0.010314859271766336,0.006276556008754038
E,MLP,63,PRUNED,0.9778526550530053,True,239,75,0.09916209297688397,0.00016620784307568362
E,MLP,64,PRUNED,0.9711931029532244,True,50,9,1.1769704733914263e-05,0.0001388022163747081
E,MLP,65,PRUNED,0.9756305943964264,True,145,119,0.03925794699487126,0.00044280890192818355
E,MLP,66,PRUNED,0.9689978761536475,True,48,9,0.002373153882845396,0.0002523449150780658
E,MLP,67,PRUNED,0.9734206706156384,True,218,116,0.015634777823536238,0.00014515853266324437
E,MLP,68,PRUNED,0.9556810236700465,False,135,24,2.115462568968949e-06,0.027119350069332502
E,MLP,69,PRUNED,0.9767426310812009,False,100,10,0.0005032495357414502,0.0023780071054827594
E,MLP,70,PRUNED,0.964544218912065,False,142,29,0.00011727466566077572,0.007224349484192838
E,MLP,71,PRUNED,0.9689890676247945,False,119,61,8.880608014184862e-06,0.00041831627085858747
E,MLP,72,COMPLETE,0.9778363225455923,False,118,35,1.071976603748339e-06,0.0010777191538371633
E,MLP,73,PRUNED,0.9667894294817986,True,76,24,9.264845069511652e-05,0.007646252154711989
E,MLP,74,PRUNED,0.7073279099613556,True,144,91,8.474751871193204e-05,0.09882134453902412
E,MLP,75,PRUNED,0.9734250712232735,False,106,27,2.322903366409716e-05,0.0007761802697943375
E,MLP,76,COMPLETE,0.9760520769614022,False,214,28,4.3408607624349736e-05,0.00014087843776355803
E,MLP,77,PRUNED,0.9734250712232735,True,16,9,0.0014416037249756237,0.003376763762408599
E,MLP,78,PRUNED,0.9789545289433769,False,123,86,0.0614708541428968,0.00010599051786501746
E,MLP,79,PRUNED,0.9756232356620456,False,98,32,3.877806371146723e-05,0.00011421155982370094
E,MLP,80,PRUNED,0.9667791472574634,True,65,56,0.01791317559920616,0.010419398706716036
E,MLP,81,PRUNED,0.9756276494378207,False,88,35,2.6995969148586267e-06,0.000301180446583311
E,MLP,82,PRUNED,0.9734206706156384,False,116,17,1.97513630724398e-06,0.002006052197404496
E,MLP,83,PRUNED,0.9689890403171122,False,80,77,6.242808351543681e-05,0.015132656864128192
E,MLP,84,PRUNED,0.9723145470554525,False,30,39,1.1494228480044743e-06,0.02168356443292332
E,MLP,85,COMPLETE,0.977836319327605,False,90,25,1.1331390816916807e-06,0.0014200407094767916
E,MLP,86,PRUNED,0.9690008215950325,False,127,37,6.1213690489922406e-06,0.002278147210233171
E,MLP,87,PRUNED,0.9789611335256831,True,223,117,0.0681217099272461,0.0002026792760118552
E,MLP,88,PRUNED,0.9645648019045361,False,126,73,1.360588690986638e-06,0.0050343131953328665
E,MLP,89,COMPLETE,0.9796064780624147,False,181,38,3.5444550464860117e-06,0.0003872790033962634
E,MLP,90,PRUNED,0.9557162841333724,True,17,56,0.00148514740985408,0.06916041675202222
E,MLP,91,PRUNED,0.9734133206664922,False,198,52,7.0713414203795956e-06,0.0006451028941623907
E,MLP,92,PRUNED,0.9689802464173808,False,22,88,0.0013166243562537563,0.00019487546482089736
E,MLP,93,PRUNED,0.9756158671457482,False,200,29,2.511135284540732e-06,0.00035306535772041536
E,MLP,94,PRUNED,0.9734250712232735,False,191,124,0.015345950674468763,0.00037868603263365596
E,MLP,95,PRUNED,0.9667673810963026,True,189,54,4.72913016238429e-06,0.0006215053511535905
E,MLP,96,PRUNED,0.9466702990272221,True,134,9,1.8238851152622278e-05,0.09247959575316995
E,MLP,97,PRUNED,0.9557720360635533,False,196,24,0.023642897308869468,0.009738830109382965
E,MLP,98,PRUNED,0.978955418819886,False,107,46,0.039483463757603206,0.000564899126097231
E,MLP,99,PRUNED,0.9734206706156384,False,93,45,0.000489379138549631,0.0016328999048182886
E,MLP,100,PRUNED,0.9557104234685689,True,26,24,0.056112474039404024,0.05043001913418577
E,MLP,101,PRUNED,0.9745245543839988,False,20,31,8.647348530189244e-06,0.00022264398501782465
E,MLP,102,PRUNED,0.9734206706156384,False,99,30,1.2659553924996054e-06,0.0004342510808412923
E,MLP,103,PRUNED,0.9734206706156384,False,214,108,0.05255310067157478,0.00014291473964243287
E,MLP,104,PRUNED,0.9734250712232735,False,83,30,1.0513145661087829e-06,0.001079545815499305
E,MLP,105,PRUNED,0.9579497080718256,True,32,24,9.559744684965895e-06,0.04624911587468325
E,MLP,106,PRUNED,0.9767440235452602,False,231,41,0.015742917676244222,0.0005949832436842407
E,MLP,107,PRUNED,0.9734250712232735,True,90,71,0.008537137221555744,0.0016718658253895263
E,MLP,108,PRUNED,0.971200455345414,False,159,42,1.5402689421942067e-06,0.00013747312995581774
E,MLP,109,PRUNED,0.966793827176221,True,89,112,0.09640527275475215,0.004178123677934567
E,MLP,110,PRUNED,0.9778392801990091,True,92,24,1.4873762645565646e-06,0.0006125529972572235
E,MLP,111,PRUNED,0.9789611335256831,True,169,111,0.048185567934031504,0.0001401974346526356
E,MLP,112,PRUNED,0.9689890676247945,True,233,86,0.00976207661553027,0.00015401419886725294
E,MLP,113,PRUNED,0.971200455345414,False,230,56,0.008581113883705044,0.00016033518891580897
E,MLP,114,PRUNED,0.9734250712232735,False,74,42,1.0977376101705888e-06,0.003471024570297276
E,MLP,115,PRUNED,0.9789523264481066,False,177,31,1.6285442114974933e-06,0.0017230898991210434
E,MLP,116,PRUNED,0.9734133206664922,False,225,42,0.08492403940514043,0.0001315013249892515
E,MLP,117,PRUNED,0.9767414330252097,True,96,128,0.0029525671587819313,0.00028678563408544746
E,MLP,118,PRUNED,0.9712092799662846,True,154,127,0.029404764928076425,0.00011965810873980656
E,MLP,119,PRUNED,0.9756276494378207,True,239,118,0.0023221494341102706,0.0007074783028353895
E,MLP,120,PRUNED,0.9734254602204099,True,176,95,0.08297195311757806,0.0005621299682377746
E,MLP,121,PRUNED,0.9734206706156384,False,227,62,0.06650561966039446,0.0005490647483670975
E,MLP,122,PRUNED,0.9711916380429793,True,24,16,0.017337058149254635,0.002892764603296417
E,MLP,123,PRUNED,0.9767456731591002,False,37,21,1.0032858966847618e-06,0.0025210865735382252
E,MLP,124,PRUNED,0.9667996859040393,False,151,121,0.05934946875092608,0.004093291613505662
E,MLP,125,PRUNED,0.9667600350521354,True,230,45,0.002969632993201576,0.00012966656246152453
E,MLP,126,PRUNED,0.9734133118812576,True,241,105,0.02666564151788629,0.00011777563264594625
E,MLP,127,PRUNED,0.9645471721682694,False,55,19,5.81194559582723e-05,0.0027315441541763312
E,MLP,128,PRUNED,0.9734103820549362,False,145,59,1.1408298177341554e-06,0.0005245704705006176
E,MLP,129,PRUNED,0.9734191803249513,True,38,31,1.2251764366902479e-05,0.0017973920585722296
E,MLP,130,PRUNED,0.9712137152150682,False,189,75,0.09742169101441982,0.0006380569579773764
E,MLP,131,PRUNED,0.9789508588490571,True,139,88,6.766429090251148e-05,0.0008155631794421081
E,MLP,132,PRUNED,0.9734133118812576,True,98,87,8.552770091888803e-05,0.00019393005351196963
E,MLP,133,COMPLETE,0.9787232029156158,True,203,85,0.0635552515327881,0.00011106735594402865
E,MLP,134,PRUNED,0.9734206706156384,True,160,41,0.018430633125380593,0.0013303776645706116
E,MLP,135,PRUNED,0.9778482544342217,True,136,46,0.09943887744887861,0.0003447963107407627
E,MLP,136,PRUNED,0.9778437673471817,True,155,75,0.03886705643238168,0.00011707599175022903
E,MLP,137,PRUNED,0.9789568874005176,True,148,125,0.03871033806295184,0.0007445047325902101
E,MLP,138,PRUNED,0.9789561566458141,False,122,30,9.539250642879832e-05,0.0013936937418975578
E,MLP,139,PRUNED,0.9789568874005176,True,222,104,0.08186141517900197,0.00018780833460544033
E,MLP,140,PRUNED,0.9789567329068996,True,253,120,0.05478844513606914,0.00034089338706194135
E,MLP,141,PRUNED,0.9689714203297115,True,149,92,9.32412669841917e-06,0.00014867400331746103
E,MLP,142,COMPLETE,0.9778329355659079,False,21,13,0.027562349293094313,0.0026994979862951696
E,MLP,143,PRUNED,0.9557191633229698,False,27,18,0.0038191352204115484,0.04196300779800818
E,MLP,144,PRUNED,0.9689920072135665,False,26,18,0.03744209288489983,0.00191932774530478
E,MLP,145,PRUNED,0.9767422088863505,False,19,9,0.011999422270630668,0.0019153316176445917
E,MLP,146,PRUNED,0.9734133206664922,True,17,8,0.005208092181860186,0.0004270878048578175
E,MLP,147,PRUNED,0.9667791472574634,False,67,28,0.00017260857652917874,0.013581288154897762
E,MLP,148,PRUNED,0.9355260200763622,False,50,82,0.008858395211979652,0.07493822451836006
E,MLP,149,PRUNED,0.9767490028637981,False,41,8,0.005130198389210209,0.0013499697873797204
E,SVM-lineal,0,COMPLETE,0.9547833739512542,False,24.658329458549105
E,SVM-lineal,1,COMPLETE,0.9618799469961082,True,0.008629132190071854
E,SVM-lineal,2,PRUNED,0.9645706888862113,False,4.0428727350273315
E,SVM-lineal,3,PRUNED,0.9645706888862113,True,659.871107205407
E,SVM-lineal,4,PRUNED,0.9712122122443865,True,0.012329623163659839
E,SVM-lineal,5,PRUNED,0.9645706888862113,False,1.40779231399724
E,SVM-lineal,6,PRUNED,0.9645706888862113,True,4.689400963537685
E,SVM-lineal,7,PRUNED,0.9645706888862113,False,0.1578232781079558
E,SVM-lineal,8,PRUNED,0.9656468229502386,False,0.01577766363058246
E,SVM-lineal,9,PRUNED,0.9667703289787839,False,0.0018997763474111276
E,SVM-lineal,10,PRUNED,0.9645706888862113,True,0.13193538469214217
E,SVM-lineal,11,PRUNED,0.9645706888862113,False,571.9224485568225
E,SVM-lineal,12,COMPLETE,0.9662751461115558,True,0.0010396711836873625
E,SVM-lineal,13,COMPLETE,0.9689613640168115,True,0.003973209696389068
E,SVM-lineal,14,PRUNED,0.9700517209103026,True,0.001218862632424309
E,SVM-lineal,15,PRUNED,0.9689714203297115,True,0.0014903134638633954
E,SVM-lineal,16,PRUNED,0.9645706888862113,True,0.22168097611067167
E,SVM-lineal,17,COMPLETE,0.9671638232648865,True,0.0010655845763013888
E,SVM-lineal,18,PRUNED,0.9623504838553915,True,0.04090664312401618
E,SVM-lineal,19,PRUNED,0.9634227389674336,True,0.016764542897231626
E,SVM-lineal,20,PRUNED,0.96894513277639,True,0.0019309635217610937
E,SVM-lineal,21,PRUNED,0.9689596439087368,True,0.0010472668243209878
E,SVM-lineal,22,COMPLETE,0.9671638232648865,True,0.001082469315027354
E,SVM-lineal,23,PRUNED,0.9689714203297115,True,0.0016260026149881972
E,SVM-lineal,24,PRUNED,0.9667703289787839,False,0.001869356313670909
E,SVM-lineal,25,PRUNED,0.9623519531621407,True,0.020870038192064313
E,SVM-lineal,26,COMPLETE,0.9671638232648865,True,0.0010815318111956115
E,SVM-lineal,27,PRUNED,0.9623519531621407,True,0.02273252053183349
E,SVM-lineal,28,PRUNED,0.9678756786433483,True,0.01244025157860807
E,SVM-lineal,29,PRUNED,0.9689596439087368,True,0.001017577242851333
E,SVM-lineal,30,COMPLETE,0.9671638232648865,True,0.0011472764106905872
E,SVM-lineal,31,PRUNED,0.9711632448536597,True,0.0013266231085955872
E,SVM-lineal,32,COMPLETE,0.9671638232648865,True,0.0011125572657758797
E,SVM-lineal,33,PRUNED,0.9700517209103026,True,0.001187196608312508
E,SVM-lineal,34,PRUNED,0.9645265696596254,False,0.0011207012449978696
E,SVM-lineal,35,PRUNED,0.9690008215950325,True,0.013088012012536945
E,SVM-lineal,36,PRUNED,0.9645706888862113,True,80.06528954592955
E,SVM-lineal,37,PRUNED,0.9678756786433483,True,0.01032191782504912
E,SVM-lineal,38,COMPLETE,0.9671638232648865,True,0.0010839042123330844
E,SVM-lineal,39,PRUNED,0.9678756786433483,True,0.011812629700344584
E,SVM-lineal,40,PRUNED,0.9645706888862113,False,0.052575349903365085
E,SVM-lineal,41,PRUNED,0.9689596439087368,True,0.0010216174821257099
E,SVM-lineal,42,PRUNED,0.9689596439087368,True,0.001032460028198449
E,SVM-lineal,43,COMPLETE,0.9680512025723335,True,0.0013734000364157063
E,SVM-lineal,44,PRUNED,0.968978424626996,True,0.008721882792538655
E,SVM-lineal,45,PRUNED,0.9645706888862113,False,3.953766611073447
E,SVM-lineal,46,COMPLETE,0.9671638232648865,True,0.001139615379850458
E,SVM-lineal,47,PRUNED,0.968978424626996,True,0.008262864837561982
E,SVM-lineal,48,PRUNED,0.9700517209103026,True,0.0012433287895570445
E,SVM-lineal,49,PRUNED,0.9690125565784555,False,0.008515483779233961
E,SVM-lineal,50,PRUNED,0.968978424626996,True,0.0082414802957071
E,SVM-lineal,51,PRUNED,0.9689596439087368,True,0.0010360854969778538
E,SVM-lineal,52,PRUNED,0.9689596439087368,True,0.0010416155037894055
E,SVM-lineal,53,COMPLETE,0.9671638232648865,True,0.0011096996516535439
E,SVM-lineal,54,PRUNED,0.9689596439087368,True,0.0010052932801937376
E,SVM-lineal,55,PRUNED,0.9678719951375526,True,0.009651097132469174
E,SVM-lineal,56,PRUNED,0.968978424626996,True,0.008316427455300085
E,SVM-lineal,57,PRUNED,0.9645706888862113,True,936.5321426304171
E,SVM-lineal,58,PRUNED,0.9700517209103026,True,0.0011785729080153707
E,SVM-lineal,59,PRUNED,0.9690052178255748,True,0.00733051759290102
E,SVM-lineal,60,PRUNED,0.9645706888862113,True,1.4276734974859893
E,SVM-lineal,61,PRUNED,0.9700517209103026,True,0.0011918392047270616
E,SVM-lineal,62,COMPLETE,0.9671638232648865,True,0.0010884365843308343
E,SVM-lineal,63,COMPLETE,0.9671638232648865,True,0.0011143316048328631
E,SVM-lineal,64,PRUNED,0.9623284237598068,False,0.0012939273032331903
E,SVM-lineal,65,PRUNED,0.9667684959834126,True,0.0077838227873752676
E,SVM-lineal,66,PRUNED,0.9689596439087368,True,0.0010397843442161343
E,SVM-lineal,67,COMPLETE,0.9671638232648865,True,0.001063170581346017
E,SVM-lineal,68,PRUNED,0.9678756786433483,True,0.010713983807393338
E,SVM-lineal,69,PRUNED,0.9645706888862113,False,45.000029737352165
E,SVM-lineal,70,PRUNED,0.9667684959834126,True,0.007763503768181116
E,SVM-lineal,71,COMPLETE,0.9671638232648865,True,0.0011616166864869826
E,SVM-lineal,72,PRUNED,0.9700517209103026,True,0.0012603690042674363
E,SVM-lineal,73,PRUNED,0.9689714203297115,True,0.0016531677643316354
E,SVM-lineal,74,COMPLETE,0.9671638232648865,True,0.0011282377153470104
E,SVM-lineal,75,PRUNED,0.9678719951375526,True,0.009509597680406306
E,SVM-lineal,76,PRUNED,0.9689596439087368,True,0.0010348693425328462
E,SVM-lineal,77,PRUNED,0.9667684959834126,True,0.007976723913805658
E,SVM-lineal,78,COMPLETE,0.9671638232648865,True,0.0011383948052476414
E,SVM-lineal,79,PRUNED,0.968978424626996,True,0.008820952498732455
E,SVM-lineal,80,COMPLETE,0.9671638232648865,True,0.0010959388066089733
E,SVM-lineal,81,COMPLETE,0.9671638232648865,True,0.0010892302366508392
E,SVM-lineal,82,PRUNED,0.9689596439087368,True,0.0010184112266201626
E,SVM-lineal,83,COMPLETE,0.9671638232648865,True,0.0011451104183997287
E,SVM-lineal,84,COMPLETE,0.9689666630873397,False,0.0038023920044167755
E,SVM-lineal,85,PRUNED,0.9667806165642127,False,0.01748856987476211
E,SVM-lineal,86,PRUNED,0.9690008215950325,False,0.0053891102074404805
E,SVM-lineal,87,PRUNED,0.9645589383294302,False,0.001704562849283474
E,SVM-lineal,88,PRUNED,0.9690052178255748,False,0.011037963616256596
E,SVM-lineal,89,PRUNED,0.9645706888862113,False,0.3957153331277128
E,SVM-lineal,90,PRUNED,0.9645501137085595,False,0.0013486240177853208
E,SVM-lineal,91,PRUNED,0.9667626284917011,True,0.009692725798071662
E,SVM-lineal,92,COMPLETE,0.9671638232648865,True,0.001118647431714183
E,SVM-lineal,93,PRUNED,0.968978424626996,True,0.009016942292318407
E,SVM-lineal,94,COMPLETE,0.9671638232648865,True,0.0011391426408157057
E,SVM-lineal,95,PRUNED,0.9690052178255748,True,0.007183903765861661
E,SVM-lineal,96,PRUNED,0.9700517209103026,True,0.0012400989825512522
E,SVM-lineal,97,PRUNED,0.968978424626996,True,0.008906069818518983
E,SVM-lineal,98,PRUNED,0.9645706888862113,True,0.1410705696676911
E,SVM-lineal,99,PRUNED,0.9689799078289743,False,0.013127606643173684
E,SVM-lineal,100,PRUNED,0.9645706888862113,False,614.6309582758993
E,SVM-lineal,101,COMPLETE,0.9671638232648865,True,0.0010936247946274572
E,SVM-lineal,102,PRUNED,0.9689596439087368,True,0.0010440230012256798
E,SVM-lineal,103,PRUNED,0.9689596439087368,True,0.0010216864544371825
E,SVM-lineal,104,PRUNED,0.9690052178255748,True,0.006646788509188575
E,SVM-lineal,105,PRUNED,0.9689596439087368,True,0.0010173808514656831
E,SVM-lineal,106,PRUNED,0.9690052178255748,True,0.006103385232403037
E,SVM-lineal,107,COMPLETE,0.9671638232648865,True,0.0010558240594326937
E,SVM-lineal,108,PRUNED,0.9645265696596254,False,0.001135100705090599
E,SVM-lineal,109,PRUNED,0.9667626284917011,True,0.009975623470025357
E,SVM-lineal,110,PRUNED,0.9689596439087368,True,0.0010010754039498897
E,SVM-lineal,111,COMPLETE,0.9671638232648865,True,0.0011747293591558394
E,SVM-lineal,112,COMPLETE,0.9671638232648865,True,0.001157203008788886
E,SVM-lineal,113,PRUNED,0.9689596439087368,True,0.001031429118177534
E,SVM-lineal,114,PRUNED,0.9690052178255748,True,0.007029577749754728
E,SVM-lineal,115,PRUNED,0.9690052178255748,True,0.006420850147445469
E,SVM-lineal,116,PRUNED,0.9700517209103026,True,0.0011893352634447475
E,SVM-lineal,117,PRUNED,0.9645706888862113,True,17.268497368330017
E,SVM-lineal,118,PRUNED,0.9690052178255748,True,0.0058840420606276036
E,SVM-lineal,119,PRUNED,0.9689596439087368,True,0.0010055790678975593
E,SVM-lineal,120,PRUNED,0.9690052178255748,True,0.00658959297138721
E,SVM-lineal,121,COMPLETE,0.9671638232648865,True,0.0010750835064873069
E,SVM-lineal,122,COMPLETE,0.9671638232648865,True,0.0011605750844190476
E,SVM-lineal,123,COMPLETE,0.9671638232648865,True,0.0011688378618647725
E,SVM-lineal,124,PRUNED,0.9689596439087368,True,0.0010340596360432668
E,SVM-lineal,125,PRUNED,0.968978424626996,True,0.008504857147585832
E,SVM-lineal,126,PRUNED,0.9689596439087368,True,0.0010176120785260249
E,SVM-lineal,127,PRUNED,0.9689596439087368,True,0.0010142898368279381
E,SVM-lineal,128,PRUNED,0.968978424626996,True,0.009159399057276717
E,SVM-lineal,129,PRUNED,0.9690052178255748,False,0.006488529529846959
E,SVM-lineal,130,PRUNED,0.9690052178255748,True,0.007504027418570997
E,SVM-lineal,131,PRUNED,0.9689596439087368,True,0.0010469002319972557
E,SVM-lineal,132,PRUNED,0.9689596439087368,True,0.0010449949460659277
E,SVM-lineal,133,PRUNED,0.9690008215950325,True,0.005380405390403928
E,SVM-lineal,134,PRUNED,0.9689596439087368,True,0.0010264853618742018
E,SVM-lineal,135,COMPLETE,0.9671638232648865,True,0.0010750158422281535
E,SVM-lineal,136,PRUNED,0.9690052178255748,True,0.0069301840813960165
E,SVM-lineal,137,COMPLETE,0.9671638232648865,True,0.0010552504600693745
E,SVM-lineal,138,PRUNED,0.9667497274463848,False,0.001217370046490823
E,SVM-lineal,139,PRUNED,0.9690052178255748,True,0.006339935404013028
