feature_set,classifier,trial_number,state,kappa,k_best,use_smote,mlp_hidden1,mlp_hidden2,mlp_alpha,mlp_lr
E,SVM-lineal,53,PRUNED,0.8978181665052021,False,0.0593474281672494
E,SVM-lineal,54,PRUNED,0.9098988066836087,False,0.009136441564558423
E,SVM-lineal,55,PRUNED,0.8970544340669432,False,0.15163398959245553
E,SVM-lineal,56,PRUNED,0.9113695058355811,False,0.009758432931066267
E,SVM-lineal,57,PRUNED,0.8970544340669432,True,936.5321426304171
E,SVM-lineal,58,COMPLETE,0.912979475270172,True,2.0461697580734115
E,SVM-lineal,59,PRUNED,0.8970544340669432,True,1.9637503404562977
E,SVM-lineal,60,COMPLETE,0.912979475270172,True,2.053472861730064
E,SVM-lineal,61,PRUNED,0.8970544340669432,True,1.5625743598190303
E,SVM-lineal,62,PRUNED,0.8970544340669432,True,0.9368345232363517
E,SVM-lineal,63,PRUNED,0.8970544340669432,True,4.073540320356295
E,SVM-lineal,64,COMPLETE,0.912979475270172,True,8.207238160567181
E,SVM-lineal,65,PRUNED,0.8970544340669432,True,0.364169172319384
E,SVM-lineal,66,PRUNED,0.8970544340669432,True,16.09284207093595
E,SVM-lineal,67,PRUNED,0.8970544340669432,True,1.5475857573950678
E,SVM-lineal,68,PRUNED,0.8970544340669432,True,0.3537040304480205
E,SVM-lineal,69,PRUNED,0.8970544340669432,False,0.5472023281763642
E,SVM-lineal,70,PRUNED,0.8970544340669432,False,2.155122891415161
E,SVM-lineal,71,PRUNED,0.8970544340669432,True,19.1196749963539
E,SVM-lineal,72,PRUNED,0.8970544340669432,True,7.610154955298375
E,SVM-lineal,73,PRUNED,0.8970544340669432,True,7.423621340797291
E,SVM-lineal,74,COMPLETE,0.912979475270172,True,5.609752049318023
E,SVM-lineal,75,PRUNED,0.8970544340669432,True,6.544225742686985
E,SVM-lineal,76,PRUNED,0.8970544340669432,True,1.1690855811795036
E,SVM-lineal,77,PRUNED,0.9128343867456439,True,0.017587524304511777
E,SVM-lineal,78,PRUNED,0.8970544340669432,True,73.62759860792718
E,SVM-lineal,79,PRUNED,0.8970544340669432,False,0.602894909277516
E,SVM-lineal,80,PRUNED,0.9113684242483829,False,0.05422335312006349
E,SVM-lineal,81,PRUNED,0.8970544340669432,True,3.6181329991502262
E,SVM-lineal,82,PRUNED,0.8970544340669432,True,13.879221441202413
E,SVM-lineal,83,PRUNED,0.8970544340669432,True,3.250477908649076
E,SVM-lineal,84,PRUNED,0.8970544340669432,True,7.8362834013933815
E,SVM-lineal,85,PRUNED,0.8970544340669432,True,0.23624288834678012
E,SVM-lineal,86,PRUNED,0.8970544340669432,False,166.59252451530242
E,SVM-lineal,87,PRUNED,0.897067973748988,False,0.07349989384641094
E,SVM-lineal,88,PRUNED,0.8970544340669432,True,23.415027320598252
E,SVM-lineal,89,PRUNED,0.9071137119555617,False,0.004148749029253586
E,SVM-lineal,90,COMPLETE,0.9058360807005705,False,0.08061003601468009
E,SVM-lineal,91,COMPLETE,0.9141526641607658,False,0.023914089718166696
E,SVM-lineal,92,COMPLETE,0.9082125421539751,False,0.019051910771944937
E,SVM-lineal,93,PRUNED,0.9128383865512395,False,0.02643977460760618
E,SVM-lineal,94,PRUNED,0.9113533103048166,False,0.011604556655901144
E,SVM-lineal,95,PRUNED,0.8970544340669432,False,0.09034375094495835
E,SVM-lineal,96,COMPLETE,0.9184501181336527,False,0.0024584865973744517
E,SVM-lineal,97,PRUNED,0.9086671574133317,False,0.0015478537799605812
E,SVM-lineal,98,PRUNED,0.9071137119555617,False,0.003944876661913587
E,SVM-lineal,99,PRUNED,0.9056005047090161,True,0.002270646869218352
E,SVM-lineal,100,PRUNED,0.9085756446066653,False,0.0035382246231371014
E,SVM-lineal,101,PRUNED,0.9086671574133317,False,0.0015792249238402425
E,SVM-lineal,102,PRUNED,0.9128383865512395,False,0.027143723886191018
E,SVM-lineal,103,PRUNED,0.8970544340669432,True,1.6224259597371034
E,SVM-lineal,104,COMPLETE,0.9064317001398374,False,0.03806027029715858
E,SVM-lineal,105,PRUNED,0.8970544340669432,False,0.36209310965038194
E,SVM-lineal,106,PRUNED,0.9099155644958676,False,0.00859268817633605
E,SVM-lineal,107,PRUNED,0.8970544340669432,True,1.5877538574879049
E,SVM-lineal,108,COMPLETE,0.9088102819164131,False,0.02290327941993574
E,SVM-lineal,109,PRUNED,0.8970544340669432,False,0.13116472202219892
E,SVM-lineal,110,PRUNED,0.8970544340669432,True,6.027303776735162
E,SVM-lineal,111,COMPLETE,0.9070353229446819,False,0.015913295488254885
E,SVM-lineal,112,COMPLETE,0.9082142602306117,False,0.03236841800456586
E,SVM-lineal,113,COMPLETE,0.9082170780761778,False,0.016744404953109047
E,SVM-lineal,114,PRUNED,0.9101302083507117,False,0.0011767886716327642
E,SVM-lineal,115,PRUNED,0.8970544340669432,False,0.25672201265720757
E,SVM-lineal,116,COMPLETE,0.9088068236389895,False,0.01724345226801824
E,SVM-lineal,117,PRUNED,0.8970544340669432,False,18.655752808299
E,SVM-lineal,118,COMPLETE,0.912979475270172,True,0.3639535585879553
E,SVM-lineal,119,PRUNED,0.8970544340669432,True,0.09102054469165372
E,SVM-lineal,120,PRUNED,0.8970544340669432,True,0.7539433590778557
E,SVM-lineal,121,PRUNED,0.8970544340669432,True,0.20478512587306244
E,SVM-lineal,122,PRUNED,0.8970544340669432,True,1.346148039067295
E,SVM-lineal,123,PRUNED,0.8970544340669432,True,0.15436995628620256
E,SVM-lineal,124,PRUNED,0.8970544340669432,True,8.500612283357988
E,SVM-lineal,125,PRUNED,0.8970544340669432,False,0.12369822321609678
E,SVM-lineal,126,PRUNED,0.8970544340669432,True,1.0264067952536657
E,SVM-lineal,127,COMPLETE,0.9088102819164131,False,0.02222723322520009
E,SVM-lineal,128,PRUNED,0.8970544340669432,True,54.02559369768402
E,SVM-lineal,129,PRUNED,0.9098988066836087,False,0.009158464787882056
E,SVM-lineal,130,COMPLETE,0.912979475270172,False,2.2274801066676506
E,SVM-lineal,131,PRUNED,0.8970544340669432,False,2.468371926954172
E,SVM-lineal,132,COMPLETE,0.912979475270172,False,6.18718348722096
E,SVM-lineal,133,PRUNED,0.8970544340669432,False,10.357759591525504
E,SVM-lineal,134,PRUNED,0.8970544340669432,False,6.581018446905882
E,SVM-lineal,135,PRUNED,0.8970544340669432,False,1.898231954770119
E,SVM-lineal,136,PRUNED,0.8970544340669432,False,6.480323396241701
E,SVM-lineal,137,PRUNED,0.8970544340669432,False,1.4338107263479796
E,SVM-lineal,138,PRUNED,0.8970544340669432,False,2.9043176216419826
E,SVM-lineal,139,PRUNED,0.8970544340669432,False,29.385365847397274
E,SVM-lineal,140,PRUNED,0.8970544340669432,True,1.823853884917324
E,SVM-lineal,141,PRUNED,0.8970544340669432,False,0.3118676414679462
E,SVM-lineal,142,PRUNED,0.897067973748988,False,0.0686588078369404
E,SVM-lineal,143,PRUNED,0.8970544340669432,True,4.889704951334626
E,SVM-lineal,144,PRUNED,0.9114017707411506,False,0.008402791193634332
E,SVM-lineal,145,COMPLETE,0.912979475270172,False,0.690423647941475
E,SVM-lineal,146,PRUNED,0.8970544340669432,False,1.289248229572982
E,SVM-lineal,147,PRUNED,0.8970544340669432,False,0.35452973811954996
E,SVM-lineal,148,PRUNED,0.8970544340669432,False,2.773358709161307
E,SVM-lineal,149,PRUNED,0.8970544340669432,False,0.7771435394282467
E,SVM-RBF,0,COMPLETE,0.9342952445322208,False,246.5832945854911,scale,
E,SVM-RBF,1,PRUNED,0.0,False,40.42872735027332,value,0.9877700294007907
E,SVM-RBF,2,PRUNED,0.8521648184533552,True,0.12601639723276803,auto,
E,SVM-RBF,3,PRUNED,0.0,False,0.06870101665590027,value,0.5141096648805742
E,SVM-RBF,4,COMPLETE,0.9342952445322208,False,35.84985580340473,auto,
E,SVM-RBF,5,COMPLETE,0.9342952445322208,False,6220.0259768191545,scale,
E,SVM-RBF,6,PRUNED,0.8114856522864657,True,0.05397956855996446,value,0.0003570095960030948
E,SVM-RBF,7,PRUNED,0.002090493007934513,True,13.194961490425664,value,0.44750401913509
E,SVM-RBF,8,PRUNED,0.9245024855757136,True,38.672288491177454,scale,
E,SVM-RBF,9,PRUNED,0.9201730078182477,False,2.148145718198269,auto,
E,SVM-RBF,10,PRUNED,0.92747103201516,False,13.89810061906264,scale,
E,SVM-RBF,11,COMPLETE,0.9342952445322208,False,194.32344807696276,auto,
E,SVM-RBF,12,PRUNED,0.9274587385469106,True,4204.492084007478,auto,
E,SVM-RBF,13,PRUNED,0.9128540168601555,False,4541.979419482944,value,1.2432194172194457e-05
E,SVM-RBF,14,COMPLETE,0.9342952445322208,False,176.9112441691145,scale,
E,SVM-RBF,15,PRUNED,0.7181863543107756,False,0.05233735688962499,scale,
E,SVM-RBF,16,PRUNED,0.9274587385469106,True,71.73129455326054,auto,
E,SVM-RBF,17,PRUNED,0.9245024855757136,True,4282.965092578703,scale,
E,SVM-RBF,18,COMPLETE,0.9342952445322208,False,2121.667164808698,auto,
E,SVM-RBF,19,COMPLETE,0.9343026450284748,False,12.17131602857162,auto,
E,SVM-RBF,20,PRUNED,0.010094913287353513,False,0.01572649342799207,auto,
E,SVM-RBF,21,COMPLETE,0.9342952445322208,False,23.417219096983054,auto,
E,SVM-RBF,22,PRUNED,0.9274901629892854,False,7.794093613455711,auto,
E,SVM-RBF,23,PRUNED,0.9311491229305754,False,314.00263014738425,scale,
E,SVM-RBF,24,COMPLETE,0.9342952445322208,False,56.83947773921591,auto,
E,SVM-RBF,25,COMPLETE,0.9342952445322208,False,21.33877459516192,scale,
E,SVM-RBF,26,PRUNED,0.63958281237949,True,0.014620157916374242,scale,
E,SVM-RBF,27,PRUNED,0.2234590849115341,True,7753.937014581889,value,0.007316217617286468
E,SVM-RBF,28,PRUNED,0.9296708953267638,True,2.7824072911943563,auto,
E,SVM-RBF,29,PRUNED,0.1746377996345117,False,13.760920257775298,value,0.007306398212296871
E,SVM-RBF,30,PRUNED,0.931222568210103,False,230.03213524212737,value,0.0003539125877722043
E,SVM-RBF,31,COMPLETE,0.9342952445322208,False,6711.1951570121955,scale,
E,SVM-RBF,32,COMPLETE,0.9342952445322208,False,3524.4388966794754,scale,
E,SVM-RBF,33,COMPLETE,0.9342952445322208,False,9869.168775800399,scale,
E,SVM-RBF,34,COMPLETE,0.9342977262010871,False,12.531585516760435,auto,
E,SVM-RBF,35,PRUNED,0.926018782301103,False,4.071506156392818,auto,
E,SVM-RBF,36,COMPLETE,0.9342952445322208,False,29.017710905274072,auto,
E,SVM-RBF,37,COMPLETE,0.9342952445322208,False,22.942512317502583,auto,
E,SVM-RBF,38,PRUNED,0.9156612114835647,True,1.6218970215849557,scale,
E,SVM-RBF,39,PRUNED,0.0011894775063542862,False,1.0336384661177047,value,6.483516322008316
E,SVM-RBF,40,PRUNED,0.9128044559356694,False,1.3323595894109972,auto,
E,SVM-RBF,41,COMPLETE,0.9342952445322208,False,88.47746036938675,auto,
E,SVM-RBF,42,COMPLETE,0.9342952445322208,False,519.1732023268537,scale,
E,SVM-RBF,43,PRUNED,0.9274901629892854,False,6.869307795234676,auto,
E,SVM-RBF,44,PRUNED,0.6499431848410241,True,0.010142734868727325,auto,
E,SVM-RBF,45,PRUNED,0.9245024855757136,True,341.3807050961149,scale,
E,SVM-RBF,46,PRUNED,0.9311491229305754,False,73.59871304124991,scale,
E,SVM-RBF,47,COMPLETE,0.9342952445322208,False,662.8183256091353,auto,
E,SVM-RBF,48,PRUNED,0.002090493007934513,True,26.521507056912085,value,0.036592273277443896
E,SVM-RBF,49,COMPLETE,0.9342952445322208,False,28.034465536638656,auto,
E,SVM-RBF,50,PRUNED,0.9274587385469106,True,62.96179989759067,auto,
E,SVM-RBF,51,COMPLETE,0.9342952445322208,False,251.94531593895843,auto,
E,SVM-RBF,52,COMPLETE,0.9342952445322208,False,366.3605022162802,auto,
E,SVM-RBF,53,COMPLETE,0.9342952445322208,False,514.4890359910929,scale,
E,SVM-RBF,54,COMPLETE,0.9342952445322208,False,21.51315918491627,auto,
E,SVM-RBF,55,PRUNED,0.914273120599339,False,1.730067376597195,scale,
E,SVM-RBF,56,PRUNED,0.9311491229305754,False,85.8330907933002,auto,
E,SVM-RBF,57,PRUNED,0.9128540168601555,False,2649.35556189298,value,1.0564213280064956e-05
E,SVM-RBF,58,PRUNED,0.9311491229305754,False,5852.143011634951,auto,
E,SVM-RBF,59,COMPLETE,0.9342952445322208,False,534.3023475802111,scale,
E,SVM-RBF,60,PRUNED,0.868031538315189,True,0.7072211595312099,value,0.0014014016207245243
E,SVM-RBF,61,COMPLETE,0.9342952445322208,False,57.83332590137816,scale,
E,SVM-RBF,62,COMPLETE,0.9342952445322208,False,249.37944727168613,scale,
E,SVM-RBF,63,PRUNED,0.0,False,0.015886183156539634,value,0.05246714336823529
E,SVM-RBF,64,COMPLETE,0.9342952445322208,False,39.84333831161998,scale,
E,SVM-RBF,65,PRUNED,0.9311491229305754,False,6060.392525243333,scale,
E,SVM-RBF,66,PRUNED,0.9216016205807481,False,2.731980802669991,auto,
E,SVM-RBF,67,PRUNED,0.0,False,72.59184325277039,value,6.21428680713093
E,SVM-RBF,68,COMPLETE,0.9342952445322208,False,44.14373391415876,auto,
E,SVM-RBF,69,COMPLETE,0.9342952445322208,False,1313.4404055544253,scale,
E,SVM-RBF,70,PRUNED,0.9274901629892854,False,10.79527978816203,auto,
E,SVM-RBF,71,COMPLETE,0.9342952445322208,False,1325.9843760265426,auto,
E,SVM-RBF,72,COMPLETE,0.9342952445322208,False,1623.0473041471575,auto,
E,SVM-RBF,73,COMPLETE,0.9342952445322208,False,619.1130919425229,auto,
E,SVM-RBF,74,PRUNED,0.9274587385469106,True,611.3837991471298,auto,
E,SVM-RBF,75,COMPLETE,0.9342952445322208,False,5117.831192207159,auto,
E,SVM-RBF,76,COMPLETE,0.9342952445322208,False,174.7541179116118,scale,
E,SVM-RBF,77,COMPLETE,0.93490091703499,False,73.1672179863479,auto,
E,SVM-RBF,78,COMPLETE,0.9342952445322208,False,41.54626749818078,auto,
E,SVM-RBF,79,COMPLETE,0.9342952445322208,False,43.73794098255656,auto,
E,SVM-RBF,80,PRUNED,0.8981030117270786,False,0.4435954705827294,auto,
E,SVM-RBF,81,COMPLETE,0.9342952445322208,False,182.30636646134957,auto,
E,SVM-RBF,82,COMPLETE,0.9342952445322208,False,81.51994976775318,auto,
E,SVM-RBF,83,COMPLETE,0.9343026450284748,False,12.645682031785682,auto,
E,SVM-RBF,84,PRUNED,0.9274901629892854,False,6.271890772389174,auto,
E,SVM-RBF,85,PRUNED,0.9245156331744473,True,3.9199705554860707,auto,
E,SVM-RBF,86,PRUNED,0.9274901629892854,False,9.420308169469141,auto,
E,SVM-RBF,87,PRUNED,0.9275030966546212,False,5.006615318833274,auto,
E,SVM-RBF,88,PRUNED,0.9245024855757136,True,80.41110220773395,scale,
E,SVM-RBF,89,PRUNED,0.9086543167313182,False,8.010521862796919,value,0.00010190283680945916
E,SVM-RBF,90,PRUNED,0.9311491229305754,False,6797.734776396091,scale,
E,SVM-RBF,91,COMPLETE,0.9342952445322208,False,125.0197380296914,auto,
E,SVM-RBF,92,COMPLETE,0.9342952445322208,False,24.89110939266122,auto,
E,SVM-RBF,93,COMPLETE,0.9342952445322208,False,34.988139107796655,scale,
E,SVM-RBF,94,COMPLETE,0.9342952445322208,False,397.3779512476243,scale,
E,SVM-RBF,95,COMPLETE,0.9342952445322208,False,111.24163345421952,auto,
E,SVM-RBF,96,PRUNED,0.926018782301103,False,4.315235876306675,auto,
E,SVM-RBF,97,COMPLETE,0.9342952445322208,False,147.54814434814605,auto,
E,SVM-RBF,98,COMPLETE,0.9342952445322208,False,387.97759124328593,scale,
E,SVM-RBF,99,PRUNED,0.9245024855757136,True,6854.1378252154245,scale,
E,SVM-RBF,100,PRUNED,0.7931853199270575,True,631.9888097836882,value,0.0026969370155936743
E,SVM-RBF,101,PRUNED,0.92747103201516,False,15.664471164389882,auto,
E,SVM-RBF,102,COMPLETE,0.9342952445322208,False,17.82581662367555,auto,
E,SVM-RBF,103,PRUNED,0.92747103201516,False,16.449323419018725,auto,
E,SVM-RBF,104,PRUNED,0.002090493007934513,False,321.2039455374678,value,0.12227184753695239
E,SVM-RBF,105,COMPLETE,0.9342952445322208,False,345.88542778282886,auto,
E,SVM-RBF,106,COMPLETE,0.93490091703499,False,17.10864768047248,auto,
E,SVM-RBF,107,PRUNED,0.9245288427883853,False,3.29959442111897,auto,
E,SVM-RBF,108,PRUNED,0.9274901629892854,False,8.755708978867451,scale,
E,SVM-RBF,109,COMPLETE,0.9342952445322208,False,9633.623232669228,scale,
E,SVM-RBF,110,COMPLETE,0.9342952445322208,False,20.716963070039025,auto,
E,SVM-RBF,111,COMPLETE,0.9342952445322208,False,26.4732447864718,auto,
E,SVM-RBF,112,PRUNED,0.9274587385469106,True,25.536382452897566,auto,
E,SVM-RBF,113,COMPLETE,0.9342952445322208,False,57.36032524644555,auto,
E,SVM-RBF,114,PRUNED,0.9274901629892854,False,5.943401400940156,auto,
E,SVM-RBF,115,COMPLETE,0.9342952445322208,False,1472.1013001176775,auto,
E,SVM-RBF,116,COMPLETE,0.9342952445322208,False,68.10264719792589,auto,
E,SVM-RBF,117,COMPLETE,0.9342952445322208,False,217.4482933346904,scale,
E,SVM-RBF,118,COMPLETE,0.9343026450284748,False,12.047235806009574,auto,
E,SVM-RBF,119,PRUNED,0.9128203296193871,False,1.03516731625098,auto,
E,SVM-RBF,120,PRUNED,0.9274901629892854,False,7.915688089241541,auto,
E,SVM-RBF,121,PRUNED,0.0011894775063542862,True,0.02205721882452037,value,9.729586620363962
E,SVM-RBF,122,COMPLETE,0.9342952445322208,False,25.36736134223703,auto,
E,SVM-RBF,123,COMPLETE,0.9342952445322208,False,18.391237094784444,auto,
E,SVM-RBF,124,PRUNED,0.9274587385469106,True,8216.004232140558,auto,
E,SVM-RBF,125,COMPLETE,0.9342952445322208,False,73.67691605904497,auto,
E,SVM-RBF,126,PRUNED,0.926018782301103,False,5.567689835804423,auto,
E,SVM-RBF,127,COMPLETE,0.9342952445322208,False,410.26076321062084,auto,
E,SVM-RBF,128,PRUNED,0.9311491229305754,False,6650.882607147373,auto,
E,SVM-RBF,129,COMPLETE,0.9342952445322208,False,797.3762014519017,scale,
E,SVM-RBF,130,COMPLETE,0.9342952445322208,False,25.324077756710942,auto,
E,SVM-RBF,131,PRUNED,0.9311491229305754,False,91.1664346067422,auto,
E,SVM-RBF,132,COMPLETE,0.9342952445322208,False,38.09190116871441,auto,
E,SVM-RBF,133,COMPLETE,0.9342952445322208,False,56.33856958491032,scale,
E,SVM-RBF,134,PRUNED,0.9216740737102178,False,27.217763047028754,value,0.00013971066259284656
E,SVM-RBF,135,PRUNED,0.9311491229305754,False,109.18341700355437,auto,
E,SVM-RBF,136,PRUNED,0.9274901629892854,False,6.367136909911474,auto,
E,SVM-RBF,137,PRUNED,0.9311491229305754,False,332.831782562058,auto,
E,SVM-RBF,138,PRUNED,0.9274901629892854,False,10.550380332425084,auto,
E,SVM-RBF,139,COMPLETE,0.9342952445322208,False,1635.1814574238363,scale,
E,SVM-RBF,140,PRUNED,0.7230572348262364,False,0.053578750041202494,scale,
E,SVM-RBF,141,COMPLETE,0.9342952445322208,False,153.76137394070886,scale,
E,SVM-RBF,142,COMPLETE,0.9342952445322208,False,30.699852531362094,scale,
E,SVM-RBF,143,COMPLETE,0.9342952445322208,False,27.7851193668047,scale,
E,SVM-RBF,144,COMPLETE,0.9342952445322208,False,18.382088907251983,auto,
E,SVM-RBF,145,PRUNED,0.9274901629892854,False,10.965353302040546,scale,
E,SVM-RBF,146,COMPLETE,0.9342952445322208,False,86.51906662587754,auto,
E,SVM-RBF,147,PRUNED,0.9038598009310898,True,0.45985448324069345,auto,
E,SVM-RBF,148,PRUNED,0.9216016205807481,False,2.7695359271205153,auto,
E,SVM-RBF,149,COMPLETE,0.9342952445322208,False,38.97461843679934,auto,
E,SVM-polinomial,0,COMPLETE,0.9342810331640303,False,45.70563099801453,4,0.46805592132730955
E,SVM-polinomial,1,PRUNED,0.9306391700827743,True,214.23021757741054,4,2.1242177333881367
E,SVM-polinomial,2,PRUNED,0.9297335293151927,False,145.28246637516014,2,0.5454749016213019
E,SVM-polinomial,3,PRUNED,0.932112235003774,False,4.205156450913866,3,0.8736874205941257
E,SVM-polinomial,4,PRUNED,0.9262420468371555,True,0.2888838362365318,3,1.3682099526511078
E,SVM-polinomial,5,PRUNED,0.9276089827787742,True,3.725393839578884,4,0.13935123815999317
E,SVM-polinomial,6,PRUNED,0.9306391700827743,True,0.021147447960615712,5,2.896896099223678
E,SVM-polinomial,7,PRUNED,0.9144772150493434,True,0.030786517836196188,4,1.320457481218804
E,SVM-polinomial,8,PRUNED,0.8878166540884147,False,0.014857392806279237,5,0.7763399448000508
E,SVM-polinomial,9,COMPLETE,0.9361301278613399,True,3.9841905944346854,4,0.5545633665765811
E,SVM-polinomial,10,PRUNED,0.9320709111240164,True,5.069517916585595,5,1.4199819643640057
E,SVM-polinomial,11,PRUNED,0.907929198043447,False,196.52921640709178,5,0.27409719244048814
E,SVM-polinomial,12,PRUNED,0.9319458072636189,False,39.24004796919337,4,1.2682539750584232
E,SVM-polinomial,13,PRUNED,0.9188907648031894,True,1.0648080107028837,2,0.14947246481142806
E,SVM-polinomial,14,PRUNED,0.928259434377354,True,29.15941891150447,3,0.9665279091325002
E,SVM-polinomial,15,PRUNED,0.9231499708675017,False,1.850795375872463,4,0.28474814349279554
E,SVM-polinomial,16,PRUNED,0.9305977245347117,False,0.571120460458953,3,2.761671732710127
E,SVM-polinomial,17,PRUNED,0.9320478306957982,True,102.19163555391346,5,0.4190383423903812
E,SVM-polinomial,18,PRUNED,0.9260578496126682,False,740.240589651625,3,0.04021219543358867
E,SVM-polinomial,19,PRUNED,0.921734192180494,True,165.49707685076982,2,2.4540460548409846
E,SVM-polinomial,20,PRUNED,0.8998895311710305,False,0.15708044414928946,2,0.39566950762250797
E,SVM-polinomial,21,PRUNED,0.9291232613897569,False,51.10938295000114,5,1.6533706580140546
E,SVM-polinomial,22,PRUNED,0.9305979768411368,False,134.67442387720817,4,0.9268094861726472
E,SVM-polinomial,23,PRUNED,0.9290934800299359,False,4.612153453201938,5,1.0392855798612766
E,SVM-polinomial,24,PRUNED,0.9319141631830725,False,40.62801002975798,3,1.5824193106136977
E,SVM-polinomial,25,PRUNED,0.9327019964716926,True,1.091026795255136,4,1.0184032889329775
E,SVM-polinomial,26,PRUNED,0.8995239616127331,True,0.35483831808309085,5,0.2470274142779354
E,SVM-polinomial,27,PRUNED,0.9306231455635134,True,1.3159299254873973,4,1.2210852981396314
E,SVM-polinomial,28,COMPLETE,0.933751207435912,True,1.1759384485984903,4,0.9185542082161822
E,SVM-polinomial,29,PRUNED,0.4880403155728444,True,0.05269584160596971,4,0.16267450144579798
E,SVM-polinomial,30,PRUNED,0.9290033571914309,True,6.810922191543184,5,2.5690551394991363
E,SVM-polinomial,31,PRUNED,0.9327076139932439,True,6.19641631379405,4,1.0047884584690068
E,SVM-polinomial,32,PRUNED,0.9297432451650218,True,16.839992587549844,4,1.386933214198036
E,SVM-polinomial,33,PRUNED,0.9215199330185841,False,28.680892580991795,4,0.2523637680972194
E,SVM-polinomial,34,COMPLETE,0.9355337952029437,True,3.455882159372139,4,0.6525093693519017
E,SVM-polinomial,35,COMPLETE,0.9396670329625939,True,9.853696170813683,4,0.3403078968673857
E,SVM-polinomial,36,COMPLETE,0.9360848297537621,True,47.66551141623739,4,0.23503311275839334
E,SVM-polinomial,37,COMPLETE,0.935528751672984,True,294.3896135512094,4,0.6080926374579347
E,SVM-polinomial,38,COMPLETE,0.9426487879510874,True,14.713208363811766,4,0.3780827823984554
E,SVM-polinomial,39,COMPLETE,0.9384700554452081,True,17.984208082065056,4,0.24332849256621902
E,SVM-polinomial,40,COMPLETE,0.9391067840274584,True,7.550474599821945,3,0.24594357127431526
E,SVM-polinomial,41,COMPLETE,0.9367555189074561,True,22.28885103675412,3,0.4140043133892994
E,SVM-polinomial,42,PRUNED,0.9340924636435604,True,13.889705333365935,3,0.006135909255826633
E,SVM-polinomial,43,PRUNED,0.934948387667347,True,165.87962118299117,3,0.2552540704559079
E,SVM-polinomial,44,PRUNED,0.9312173596148475,True,46.195372413679976,2,0.5883477302769917
E,SVM-polinomial,45,PRUNED,0.9342264074122404,True,4.462395368067795,3,0.39885472689665386
E,SVM-polinomial,46,PRUNED,0.9276084644393336,True,13.22357059468059,4,0.15356477112835396
E,SVM-polinomial,47,PRUNED,0.93120299068767,False,0.29945920057042846,5,2.226524052695312
E,SVM-polinomial,48,COMPLETE,0.9396670329625939,True,13.394374397952303,4,0.3495406881843353
E,SVM-polinomial,49,PRUNED,0.874961857114342,True,1.8687911944092659,4,0.008210263730203504
E,SVM-polinomial,50,COMPLETE,0.9384982675204236,True,8.150120096733657,5,0.6663259017056805
E,SVM-polinomial,51,PRUNED,0.9320990264611033,True,12.84518313285255,5,0.9613505330472939
E,SVM-polinomial,52,COMPLETE,0.9361350120101879,True,11.504342476806189,5,0.8301574639171009
E,SVM-polinomial,53,PRUNED,0.9172613949036819,True,12.697549795093284,5,0.18688031109831954
E,SVM-polinomial,54,PRUNED,0.932111718298587,True,944.3474617687995,5,2.3581920975071022
E,SVM-polinomial,55,PRUNED,0.9216400231901529,True,17.606877853006,4,0.07402694320700465
E,SVM-polinomial,56,PRUNED,0.8630940022911877,False,0.019743553245226947,2,1.382783063971402
E,SVM-polinomial,57,COMPLETE,0.9367158606528762,True,29.812007335378155,4,0.6718545846902673
E,SVM-polinomial,58,PRUNED,0.9087288806929601,True,0.07435042296777689,2,2.3653229067456087
E,SVM-polinomial,59,PRUNED,0.9291286044003793,False,4.957284415099383,3,0.41888894139956767
E,SVM-polinomial,60,COMPLETE,0.9396670329625939,True,16.887205680890162,4,0.3405853023599878
E,SVM-polinomial,61,PRUNED,0.9275745019903874,True,20.05868333152219,4,0.10077672877671615
E,SVM-polinomial,62,PRUNED,0.9320738235768653,False,660.547108430471,2,1.9938393583945793
E,SVM-polinomial,63,PRUNED,0.9289680551688984,False,62.37481219115904,5,2.989728120970452
E,SVM-polinomial,64,PRUNED,0.9349215017084795,True,18.775602978234495,4,0.5649793200780704
E,SVM-polinomial,65,PRUNED,0.9320824596421178,True,9.067427728890085,4,0.5127098278222635
E,SVM-polinomial,66,PRUNED,0.9110749542549894,False,4.377673366126286,5,0.3134683005873225
E,SVM-polinomial,67,PRUNED,0.9349215017084795,True,33.535043688845256,4,0.5685110244652791
E,SVM-polinomial,68,PRUNED,0.9203473168276741,True,0.5856969634257381,3,0.33696289611675745
E,SVM-polinomial,69,PRUNED,0.9335162301963418,True,1.367166302834334,5,0.4637484414075861
E,SVM-polinomial,70,PRUNED,0.9306118087401716,True,359.0137478021491,5,1.2622720592819694
E,SVM-polinomial,71,PRUNED,0.9306391700827743,True,21.410778391572435,3,0.5700273884276401
E,SVM-polinomial,72,PRUNED,0.9306391700827743,True,5.305547552028257,3,0.5821737721424157
E,SVM-polinomial,73,PRUNED,0.9320956937793261,True,22.855148565018776,3,0.7747150014271781
E,SVM-polinomial,74,PRUNED,0.9348551615110353,True,17.85850909112705,3,0.023836359428002357
E,SVM-polinomial,75,PRUNED,0.9260347446357846,True,716.1265406042122,2,1.2120504596092396
E,SVM-polinomial,76,COMPLETE,0.9396623393275163,True,3.6860608233305405,4,0.2740248684553367
E,SVM-polinomial,77,PRUNED,0.9130518481276066,False,0.019021800936698238,3,2.9149177036665903
E,SVM-polinomial,78,COMPLETE,0.9414525457825244,True,2.2406301419778125,4,0.3966662613504335
